,Is_Resigning,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee.Source,cluster
13973,2,24,4,984,3,17,2,2,4,1,97,3,1,3,2,2,2210,3372,1,1,13,4,1,1,1,3,1,1,0,0,0,3,1
13974,1,59,4,818,1,6,2,4,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13975,1,59,4,818,1,6,2,3,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13976,2,24,4,984,3,17,2,4,4,1,97,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13977,2,24,4,984,3,17,2,2,4,1,97,3,1,3,2,2,2210,14115,1,1,13,3,1,1,1,3,1,1,0,0,0,6,4
13978,2,24,4,984,3,17,2,4,4,1,97,3,1,3,2,2,2210,15999,1,1,13,3,1,2,1,3,1,1,0,0,0,3,8
13979,1,59,4,818,1,6,2,4,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13980,1,59,4,818,1,6,2,3,3,1,76,3,1,7,1,2,19701,22456,1,3,21,4,3,1,32,0,3,0,0,0,0,3,2
13981,2,24,4,984,3,17,2,2,4,1,97,3,1,3,2,2,2210,3372,1,1,13,4,1,1,1,3,1,1,0,0,0,3,1
13982,1,59,4,818,1,6,2,4,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13983,1,59,4,818,1,6,2,3,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13984,2,24,4,984,3,17,2,4,4,1,97,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13985,2,24,4,984,3,17,2,2,4,1,97,3,1,3,2,2,2210,14115,1,1,13,3,1,1,1,3,1,1,0,0,0,6,4
13986,2,24,4,984,3,17,2,4,4,1,97,3,1,3,2,2,2210,15999,1,1,13,3,1,2,1,3,1,1,0,0,0,3,8
13987,1,59,4,818,1,6,2,4,3,1,76,3,1,3,2,2,2210,3372,1,1,13,3,1,1,1,3,1,1,0,0,0,3,1
13988,1,59,4,818,1,6,2,3,3,1,76,3,1,7,1,2,19701,22456,1,3,21,4,3,1,32,0,3,0,0,0,0,7,2
13989,1,33,3,1146,4,25,3,4,2,1,82,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13990,1,50,4,854,4,1,4,4,3,1,76,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13991,1,50,4,854,4,1,4,2,3,1,76,3,2,9,3,2,4539,4905,4,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13992,1,33,3,1146,4,25,3,6,2,1,82,3,2,9,3,2,4539,4905,7,1,12,4,1,1,10,3,2,10,7,0,1,2,1
13993,1,33,3,1146,4,25,3,4,2,1,82,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13994,1,33,3,1146,4,25,3,6,2,1,82,3,2,9,3,2,4539,4905,7,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13995,1,50,4,854,4,1,4,4,3,1,76,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13996,1,50,4,854,4,1,4,2,3,1,76,3,2,9,3,2,4539,4905,4,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13997,1,33,3,1146,4,25,3,4,2,1,82,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13998,1,50,4,854,4,1,4,4,3,1,76,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
13999,1,50,4,854,4,1,4,2,3,1,76,3,2,9,3,2,4539,4905,4,1,12,3,1,1,10,3,2,10,7,0,1,2,1
14000,1,33,3,1146,4,25,3,6,2,1,82,3,2,9,3,2,4539,4905,7,1,12,4,1,1,10,3,2,10,7,0,1,2,1
14001,1,33,3,1146,4,25,3,4,2,1,82,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
14002,1,33,3,1146,4,25,3,6,2,1,82,3,2,9,3,2,4539,4905,7,1,12,3,1,1,10,3,2,10,7,0,1,2,1
14003,1,50,4,854,4,1,4,4,3,1,76,3,2,9,3,2,4539,4905,1,1,12,3,1,1,10,3,2,10,7,0,1,2,1
14004,1,50,4,854,4,1,4,2,3,1,76,3,2,9,3,2,4539,4905,4,1,12,3,1,1,10,3,2,10,7,0,1,2,1
14005,1,36,4,917,3,6,4,2,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14006,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14007,1,36,4,917,3,6,4,3,3,2,60,1,1,3,3,1,2741,6865,1,1,14,4,3,1,7,4,3,7,7,1,7,4,1
14008,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14009,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14010,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14011,1,36,4,917,3,6,4,2,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14012,1,36,4,917,3,6,4,3,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14013,1,36,4,917,3,6,4,2,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14014,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14015,1,36,4,917,3,6,4,3,3,2,60,1,1,3,3,1,2741,6865,1,1,14,4,3,1,7,4,3,7,7,1,7,4,1
14016,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14017,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14018,2,33,4,813,3,14,3,4,3,2,76,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14019,1,36,4,917,3,6,4,2,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14020,1,36,4,917,3,6,4,3,3,2,60,1,1,3,3,1,2741,6865,1,1,14,3,3,1,7,4,3,7,7,1,7,4,1
14021,1,30,4,853,3,7,4,2,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14022,1,39,4,1431,3,1,4,4,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14023,1,39,4,1431,3,1,4,2,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14024,1,30,4,853,3,7,4,3,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14025,1,30,4,853,3,7,4,2,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14026,1,30,4,853,3,7,4,3,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,4,4
14027,1,39,4,1431,3,1,4,4,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14028,1,39,4,1431,3,1,4,2,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14029,1,30,4,853,3,7,4,2,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14030,1,39,4,1431,3,1,4,4,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14031,1,39,4,1431,3,1,4,2,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14032,1,30,4,853,3,7,4,3,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14033,1,30,4,853,3,7,4,2,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14034,1,30,4,853,3,7,4,3,3,2,49,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,4,4
14035,1,39,4,1431,3,1,4,4,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14036,1,39,4,1431,3,1,4,2,3,2,76,3,2,3,3,1,3491,11309,1,1,13,3,1,3,10,4,2,10,7,8,9,5,4
14037,1,44,4,200,3,29,4,5,4,2,32,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14038,1,31,3,1327,3,3,4,4,3,2,76,3,2,8,4,4,4541,7744,1,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14039,1,31,3,1327,3,3,4,2,3,2,76,3,2,8,4,4,4541,7744,3,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14040,1,44,4,200,3,29,4,6,4,2,32,3,2,8,4,4,4541,7744,4,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14041,1,31,3,1327,3,3,4,4,3,2,76,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14042,1,31,3,1327,3,3,4,2,3,2,76,3,2,8,4,4,4541,7744,3,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14043,1,44,4,200,3,29,4,5,4,2,32,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14044,1,44,4,200,3,29,4,6,4,2,32,3,2,8,4,4,4541,7744,4,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14045,1,44,4,200,3,29,4,5,4,2,32,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14046,1,31,3,1327,3,3,4,4,3,2,76,3,2,8,4,4,4541,7744,1,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14047,1,31,3,1327,3,3,4,2,3,2,76,3,2,8,4,4,4541,7744,3,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14048,1,44,4,200,3,29,4,6,4,2,32,3,2,8,4,4,4541,7744,4,1,25,3,2,0,20,3,3,20,11,13,17,6,1
14049,1,31,3,1327,3,3,4,4,3,2,76,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14050,1,31,3,1327,3,3,4,2,3,2,76,3,2,8,4,4,4541,7744,3,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14051,1,44,4,200,3,29,4,5,4,2,32,3,2,8,4,4,4541,7744,1,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14052,1,44,4,200,3,29,4,6,4,2,32,3,2,8,4,4,4541,7744,4,1,25,4,2,0,20,3,3,20,11,13,17,6,1
14053,1,20,4,654,4,21,3,3,3,2,43,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14054,1,37,4,1017,3,1,2,4,3,2,76,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14055,1,37,4,1017,3,1,2,2,3,2,76,4,1,10,4,4,2678,5050,8,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14056,1,20,4,654,4,21,3,5,3,2,43,4,1,10,4,4,2678,5050,9,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14057,1,20,4,654,4,21,3,3,2,2,43,4,1,3,4,4,2678,5771,1,1,17,3,4,0,5,4,2,3,2,2,2,8,1
14058,1,20,4,654,4,21,3,5,3,2,43,4,1,8,4,4,2678,7003,9,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14059,1,37,4,1017,3,1,2,4,3,2,76,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14060,1,37,4,1017,3,1,2,2,3,2,76,4,1,10,4,4,2678,5050,8,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14061,1,20,4,654,4,21,3,3,3,2,43,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14062,1,37,4,1017,3,1,2,4,3,2,76,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14063,1,37,4,1017,3,1,2,2,3,2,76,4,1,10,4,4,2678,5050,8,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14064,1,20,4,654,4,21,3,5,3,2,43,4,1,10,4,4,2678,5050,9,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14065,1,20,4,654,4,21,3,3,2,2,43,4,1,3,4,4,2678,5771,1,1,17,3,4,0,5,4,2,3,2,2,2,8,1
14066,1,20,4,654,4,21,3,5,3,2,43,4,1,8,4,4,2678,7003,9,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14067,1,37,4,1017,3,1,2,4,3,2,76,4,1,10,4,4,2678,5050,1,1,17,3,4,0,2,2,3,2,1,2,2,8,1
14068,1,37,4,1017,3,1,2,2,3,2,68,3,2,1,4,2,6586,4821,0,3,17,3,4,0,2,2,3,2,1,2,2,8,1
14069,1,46,4,150,3,2,4,6,4,2,60,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14070,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14071,1,46,4,150,3,2,4,2,4,2,60,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14072,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,1,1,11,4,3,1,12,3,2,6,3,1,4,1,8
14073,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14074,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14075,1,46,4,150,3,2,4,6,4,2,60,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14076,1,46,4,150,3,2,4,2,4,2,60,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14077,1,46,4,150,3,2,4,6,4,2,60,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14078,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14079,1,46,4,150,3,2,4,2,4,2,60,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14080,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,1,1,11,4,3,1,12,3,2,6,3,1,4,1,8
14081,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14082,2,37,3,504,3,10,3,4,3,2,76,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14083,1,46,4,150,3,2,4,6,4,2,60,3,2,5,4,1,7379,17433,2,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14084,1,46,4,150,3,2,4,2,4,2,60,3,2,5,4,1,7379,17433,1,1,11,3,3,1,12,3,2,6,3,1,4,1,8
14085,1,42,1,179,1,2,5,4,4,2,79,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14086,1,42,4,269,3,2,3,4,3,2,76,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14087,1,42,1,179,1,2,5,2,4,2,79,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14088,1,42,4,269,3,2,3,2,3,2,76,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14089,1,42,1,179,1,2,5,4,4,2,79,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14090,1,42,4,269,3,2,3,4,3,2,76,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14091,1,42,1,179,1,2,5,2,4,2,79,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14092,1,42,4,269,3,2,3,2,3,2,76,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14093,1,42,1,179,1,2,5,4,4,2,79,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14094,1,42,4,269,3,2,3,4,3,2,76,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14095,1,42,1,179,1,2,5,2,4,2,79,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14096,1,42,4,269,3,2,3,2,3,2,76,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14097,1,42,1,179,1,2,5,4,4,2,79,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14098,1,42,4,269,3,2,3,4,3,2,76,4,2,2,1,2,6272,12858,7,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14099,1,42,1,179,1,2,5,2,4,2,79,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14100,1,42,4,269,3,2,3,2,3,2,76,4,2,2,1,2,6272,12858,0,1,16,3,1,1,10,3,4,4,3,0,3,3,4
14101,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14102,1,40,4,1416,3,2,2,4,3,2,76,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14103,1,40,4,1416,3,2,2,2,3,2,76,4,2,9,4,1,5220,10893,4,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14104,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,1,5220,10893,5,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14105,1,40,4,1416,3,2,2,4,3,2,76,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14106,1,40,4,1416,3,2,2,2,3,2,76,4,2,9,4,1,5220,10893,4,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14107,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,2,5220,10893,0,3,18,3,2,1,16,3,2,14,8,6,9,2,4
14108,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,2,5220,10893,5,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14109,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14110,1,40,4,1416,3,2,2,4,3,2,76,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14111,1,40,4,1416,3,2,2,2,3,2,76,4,2,9,4,1,5220,10893,4,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14112,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,1,5220,10893,5,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14113,1,40,4,1416,3,2,2,4,3,2,76,4,2,9,4,1,5220,10893,0,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14114,1,40,4,1416,3,2,2,2,3,2,76,4,2,9,4,1,5220,10893,4,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14115,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,2,5220,10893,0,3,18,3,2,1,16,3,2,14,8,6,9,2,4
14116,1,60,4,696,4,7,4,3,2,2,52,4,2,9,4,2,5220,10893,5,3,18,3,2,1,12,3,3,11,7,1,9,2,4
14117,1,32,3,116,3,13,3,5,3,1,77,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14118,2,31,3,307,3,29,2,4,3,1,76,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14119,1,32,3,116,3,13,3,4,3,1,77,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14120,2,31,3,307,3,29,2,6,3,1,76,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14121,2,31,3,307,3,29,2,4,3,1,76,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14122,2,31,3,307,3,29,2,6,3,1,76,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14123,1,32,3,116,3,13,3,5,3,1,77,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14124,1,32,3,116,3,13,3,4,3,1,77,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14125,1,32,3,116,3,13,3,5,3,1,77,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14126,2,31,3,307,3,29,2,4,3,1,76,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14127,1,32,3,116,3,13,3,4,3,1,77,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14128,2,31,3,307,3,29,2,6,3,1,76,2,1,3,2,2,2743,7331,1,1,20,3,3,1,2,2,3,2,2,2,2,4,1
14129,2,31,3,307,3,29,2,4,3,1,76,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14130,2,31,3,307,3,29,2,6,3,1,76,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14131,1,32,3,116,3,13,3,5,3,1,77,2,1,3,2,2,5985,23352,4,1,11,3,2,0,10,1,4,2,2,0,2,8,9
14132,1,32,3,116,3,13,3,4,3,1,77,2,1,3,2,2,2743,7331,1,1,20,4,3,1,2,2,3,2,2,2,2,4,1
14133,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14134,1,29,4,1210,4,2,3,4,3,1,76,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14135,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14136,1,29,4,1210,4,2,3,2,3,1,76,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14137,1,29,4,1210,4,2,3,4,3,1,76,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14138,1,29,4,1210,4,2,3,2,3,1,76,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14139,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14140,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14141,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14142,1,29,4,1210,4,2,3,4,3,1,76,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14143,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14144,1,29,4,1210,4,2,3,2,3,1,76,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14145,1,29,4,1210,4,2,3,4,3,1,76,3,2,8,3,4,4998,2338,4,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14146,1,29,4,1210,4,2,3,2,3,1,76,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14147,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,3149,23352,8,1,20,4,2,1,9,3,3,5,2,1,4,1,9
14148,1,32,3,1316,3,2,2,2,4,1,38,3,2,8,3,4,4998,2338,2,3,14,3,4,0,10,2,3,8,7,0,7,9,1
14149,1,36,4,363,3,1,3,6,3,1,77,1,3,5,1,1,10252,4235,2,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14150,1,31,4,1463,3,23,3,4,3,1,76,1,3,5,1,1,10252,4235,2,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14151,1,36,4,363,3,1,3,2,3,1,77,1,3,5,1,1,10252,4235,1,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14152,1,31,4,1463,3,23,3,5,3,1,76,1,3,5,1,1,10252,4235,1,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14153,1,31,4,1463,3,23,3,4,3,1,76,1,3,5,1,1,10252,4235,2,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14154,1,31,4,1463,3,23,3,5,3,1,76,1,3,5,1,1,10252,4235,1,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14155,1,36,4,363,3,1,3,6,3,1,77,1,3,5,1,1,10252,4235,2,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14156,1,36,4,363,3,1,3,2,3,1,77,1,3,5,1,1,10252,4235,1,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14157,1,36,4,363,3,1,3,6,3,1,77,1,3,5,1,1,10252,4235,2,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14158,1,31,4,1463,3,23,3,4,3,1,76,1,3,5,1,1,10252,4235,2,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14159,1,36,4,363,3,1,3,2,3,1,77,1,3,5,1,1,10252,4235,1,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14160,1,31,4,1463,3,23,3,5,3,1,76,1,3,5,1,1,10252,4235,1,3,21,3,3,1,17,2,3,7,7,7,7,3,7
14161,1,31,4,1463,3,23,3,4,3,1,76,1,3,5,1,1,10252,4235,2,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14162,1,31,4,1463,3,23,3,5,3,1,76,1,3,5,1,1,10252,4235,1,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14163,1,36,4,363,3,1,3,6,3,1,77,1,3,5,1,1,10252,4235,2,3,21,4,3,1,17,2,3,7,7,7,7,3,7
14164,1,36,4,363,3,1,3,2,3,1,77,1,3,5,1,1,10252,4235,1,3,21,4,3,1,17,2,3,7,7,7,7,3,7
