,Is_Resigning,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee.Source,cluster
8349,1,43,4,1291,3,15,2,2,2,2,60,4,2,9,2,2,8120,18597,3,1,12,4,4,0,12,3,3,2,2,2,2,4,1
8350,1,48,4,817,4,2,1,2,2,2,56,4,2,9,2,2,8120,18597,4,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8351,1,43,4,1291,3,15,2,4,2,2,60,4,2,9,2,2,8120,18597,7,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8352,1,43,4,1291,3,15,2,2,2,2,60,4,2,9,2,2,8120,18597,3,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8353,1,43,4,1291,3,15,2,4,2,2,60,4,2,9,2,2,8120,18597,7,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8354,1,48,4,817,4,2,1,3,2,2,56,4,2,9,2,2,8120,18597,3,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8355,1,48,4,817,4,2,1,2,2,2,56,4,2,9,2,2,8120,18597,4,1,12,3,4,0,12,3,3,2,2,2,2,4,1
8356,1,27,3,1410,4,3,1,4,4,1,71,4,2,9,4,1,4647,16673,1,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8357,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,1,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8358,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,4,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8359,1,27,3,1410,4,3,1,2,4,1,71,4,2,9,4,1,4647,16673,4,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8360,1,27,3,1410,4,3,1,4,4,1,71,4,2,9,4,1,4647,16673,1,3,20,4,2,2,6,3,3,6,5,0,4,5,1
8361,1,27,3,1410,4,3,1,2,4,1,71,4,2,9,4,1,4647,16673,4,3,20,4,2,2,6,3,3,6,5,0,4,10,1
8362,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,1,3,20,4,2,2,6,3,3,6,5,0,4,1,1
8363,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,4,3,20,4,2,2,6,3,3,6,5,0,4,1,1
8364,1,27,3,1410,4,3,1,4,4,1,71,4,2,9,4,1,4647,16673,1,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8365,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,1,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8366,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,4,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8367,1,27,3,1410,4,3,1,2,4,1,71,4,2,9,4,1,4647,16673,4,3,20,3,2,2,6,3,3,6,5,0,4,1,1
8368,1,27,3,1410,4,3,1,4,4,1,71,4,2,9,4,1,4647,16673,1,3,20,4,2,2,6,3,3,6,5,0,4,5,1
8369,1,27,3,1410,4,3,1,2,4,1,71,4,2,9,4,1,4647,16673,4,3,20,4,2,2,6,3,3,6,5,0,4,10,1
8370,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,1,3,20,4,2,2,6,3,3,6,5,0,4,1,1
8371,1,38,3,1189,3,1,3,2,2,1,60,4,2,9,4,1,4647,16673,4,3,20,4,2,2,6,3,3,6,5,0,4,1,1
8372,1,37,4,1225,3,10,2,2,4,2,80,4,1,8,4,4,4680,15232,3,1,17,4,1,0,4,2,3,1,0,0,0,3,1
8373,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8374,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8375,1,37,4,1225,3,10,2,4,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8376,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8377,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8378,1,37,4,1225,3,10,2,2,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8379,1,37,4,1225,3,10,2,4,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8380,1,37,4,1225,3,10,2,2,4,2,80,4,1,8,4,4,4680,15232,3,1,17,4,1,0,4,2,3,1,0,0,0,3,1
8381,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8382,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8383,1,37,4,1225,3,10,2,4,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8384,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8385,1,31,4,1112,4,5,4,2,2,2,60,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8386,1,37,4,1225,3,10,2,2,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8387,1,37,4,1225,3,10,2,4,4,2,80,4,1,8,4,4,4680,15232,3,1,17,3,1,0,4,2,3,1,0,0,0,3,1
8388,1,50,4,1207,3,28,1,4,4,2,74,4,1,3,3,2,3221,3297,1,3,11,4,3,3,20,3,3,20,8,3,8,2,4
8389,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,4,3,3,20,3,3,20,8,3,8,2,4
8390,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8391,1,50,4,1207,3,28,1,6,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8392,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8393,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8394,1,50,4,1207,3,28,1,4,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8395,1,50,4,1207,3,28,1,6,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8396,1,50,4,1207,3,28,1,4,4,2,74,4,1,3,3,2,3221,3297,1,3,11,4,3,3,20,3,3,20,8,3,8,2,4
8397,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,4,3,3,20,3,3,20,8,3,8,2,4
8398,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8399,1,50,4,1207,3,28,1,6,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8400,1,47,4,1225,4,2,4,2,2,2,60,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8401,1,50,4,1207,3,28,1,4,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8402,1,50,4,1207,3,28,1,6,4,2,74,4,1,3,3,2,3221,3297,1,3,11,3,3,3,20,3,3,20,8,3,8,2,4
8403,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8404,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8405,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,0,1,14,4,2,0,9,3,4,8,7,7,7,4,9
8406,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8407,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8408,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8409,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8410,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8411,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8412,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8413,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,0,1,14,4,2,0,9,3,4,8,7,7,7,4,9
8414,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8415,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,17924,4544,1,1,11,3,2,1,9,3,3,4,2,1,3,5,3
8416,1,34,4,1442,3,9,3,4,4,1,46,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8417,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,1,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8418,1,49,4,809,3,1,3,2,2,1,60,2,3,1,2,4,8621,17654,0,1,14,3,2,0,9,3,4,8,7,7,7,4,9
8419,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,9,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8420,1,41,4,1206,4,23,2,2,2,1,60,3,2,9,3,4,4577,24785,9,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8421,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,4,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8422,1,41,4,1206,4,23,2,5,2,1,60,3,2,9,3,4,4577,24785,7,1,14,4,1,0,4,3,3,2,2,2,0,5,5
8423,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,14034,9,1,14,3,1,1,4,3,3,2,2,2,0,8,1
8424,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,17381,4,1,14,3,1,3,4,3,3,2,2,2,0,5,1
8425,1,41,4,1206,4,23,2,2,2,1,60,3,2,9,3,4,4577,24785,9,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8426,1,41,4,1206,4,23,2,5,2,1,60,3,2,9,3,4,4577,24785,7,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8427,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,9,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8428,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,1,3,13,3,1,1,6,2,3,6,5,1,2,2,5
8429,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,5,1,12,3,3,1,8,0,3,6,4,0,2,9,5
8430,1,41,4,1206,4,23,2,2,2,1,60,3,2,9,3,4,4577,24785,9,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8431,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,24785,4,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8432,1,41,4,1206,4,23,2,5,2,1,60,3,2,9,3,4,4577,24785,7,1,14,4,1,0,4,3,3,2,2,2,0,5,5
8433,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,14034,9,1,14,3,1,1,4,3,3,2,2,2,0,8,1
8434,2,24,4,693,4,3,2,2,1,1,65,3,2,9,3,4,4577,17381,4,1,14,3,1,3,4,3,3,2,2,2,0,5,1
8435,1,41,4,1206,4,23,2,5,2,1,60,3,2,9,3,4,4577,24785,7,1,14,3,1,0,4,3,3,2,2,2,0,5,5
8436,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,1,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8437,1,20,4,727,4,9,1,2,2,1,60,2,2,1,3,4,4553,20978,1,1,11,4,1,0,20,4,3,20,7,11,10,6,1
8438,1,39,4,408,3,2,4,2,4,1,80,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8439,1,20,4,727,4,9,1,4,2,1,60,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8440,1,20,4,727,4,9,1,2,3,1,60,2,2,1,3,4,4553,5915,1,1,11,3,1,0,20,4,3,20,7,11,10,6,4
8441,1,20,4,727,4,9,1,4,3,1,60,2,2,1,3,4,4553,6217,0,1,11,3,1,0,20,4,3,20,7,11,10,6,4
8442,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,1,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8443,1,39,4,408,3,2,4,2,4,1,80,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8444,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,1,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8445,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,2,1,17,3,2,1,21,2,4,18,16,0,11,2,1
8446,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,1,1,18,3,4,1,1,5,2,1,0,0,1,1,1
8447,1,20,4,727,4,9,1,2,2,1,60,2,2,1,3,4,4553,20978,1,1,11,4,1,0,20,4,3,20,7,11,10,6,1
8448,1,39,4,408,3,2,4,2,4,1,80,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8449,1,20,4,727,4,9,1,4,2,1,60,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8450,1,20,4,727,4,9,1,2,3,1,60,2,2,1,3,4,4553,5915,1,1,11,3,1,0,20,4,3,20,7,11,10,6,4
8451,1,20,4,727,4,9,1,4,3,1,60,2,2,1,3,4,4553,6217,0,1,11,3,1,0,20,4,3,20,7,11,10,6,4
8452,1,39,4,408,3,2,4,6,4,1,80,2,2,1,3,4,4553,20978,1,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8453,1,39,4,408,3,2,4,2,4,1,80,2,2,1,3,4,4553,20978,0,1,11,3,1,0,20,4,3,20,7,11,10,6,1
8454,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8455,1,33,1,530,4,16,3,2,2,2,60,3,2,9,4,4,5396,21703,1,1,12,4,4,0,10,2,2,10,7,0,8,8,2
8456,1,32,4,929,4,10,3,4,4,2,55,3,2,9,4,4,5396,21703,6,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8457,1,33,1,530,4,16,3,4,2,2,60,3,2,9,4,4,5396,21703,7,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8458,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8459,1,32,4,929,4,10,3,4,4,2,55,3,2,9,4,4,5396,21703,6,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8460,1,33,1,530,4,16,3,2,2,2,60,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8461,1,33,1,530,4,16,3,4,2,2,60,3,2,9,4,4,5396,21703,7,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8462,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8463,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,9,1,14,3,2,1,4,2,3,2,2,2,2,2,2
8464,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,1,1,15,4,2,0,27,5,1,26,0,0,12,3,2
8465,1,33,1,530,4,16,3,2,2,2,60,3,2,9,4,4,5396,21703,1,1,12,4,4,0,10,2,2,10,7,0,8,8,2
8466,1,32,4,929,4,10,3,4,4,2,55,3,2,9,4,4,5396,21703,6,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8467,1,33,1,530,4,16,3,4,2,2,60,3,2,9,4,4,5396,21703,7,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8468,1,32,4,929,4,10,3,3,4,2,55,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8469,1,32,4,929,4,10,3,4,4,2,55,3,2,9,4,4,5396,21703,6,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8470,1,33,1,530,4,16,3,2,2,2,60,3,2,9,4,4,5396,21703,1,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8471,1,33,1,530,4,16,3,4,2,2,60,3,2,9,4,4,5396,21703,7,1,12,3,4,0,10,2,2,10,7,0,8,8,2
8472,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8473,1,36,4,1351,3,26,4,2,2,2,60,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8474,2,50,3,562,4,8,2,3,2,2,50,3,2,9,3,2,6796,23452,6,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8475,1,36,4,1351,3,26,4,6,3,3,66,3,2,6,3,3,4936,14242,2,2,14,3,3,1,10,3,3,5,3,1,3,7,1
8476,1,36,4,1351,3,26,4,2,2,2,60,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8477,1,36,4,1351,3,26,4,6,2,2,60,3,2,9,3,2,6796,23452,8,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8478,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8479,2,50,3,562,4,8,2,3,2,2,50,3,2,9,3,2,6796,23452,6,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8480,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8481,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,1,3,15,3,3,1,9,2,3,9,8,0,8,6,2
8482,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,1,3,17,3,3,3,1,3,3,1,1,0,0,2,2
8483,1,36,4,1351,3,26,4,2,2,2,60,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8484,2,50,3,562,4,8,2,3,2,2,50,3,2,9,3,2,6796,23452,6,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8485,1,36,4,1351,3,26,4,6,2,2,60,3,2,9,3,2,6796,23452,8,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8486,1,36,4,1351,3,26,4,2,2,2,60,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8487,1,36,4,1351,3,26,4,6,2,2,60,3,2,9,3,2,6796,23452,8,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8488,2,50,3,562,4,8,2,6,2,2,50,3,2,9,3,2,6796,23452,3,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8489,2,50,3,562,4,8,2,3,2,2,50,3,2,9,3,2,6796,23452,6,3,14,3,1,1,18,4,3,4,3,1,3,1,2
8490,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8491,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,4,3,0,10,4,2,9,7,1,8,3,1
8492,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8493,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8494,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8495,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8496,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8497,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8498,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8499,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,1,3,17,4,3,0,9,0,3,9,0,0,7,8,1
8500,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,1,3,14,3,2,0,4,2,2,4,2,1,3,4,1
8501,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,4,3,0,10,4,2,9,7,1,8,3,1
8502,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8503,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8504,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8505,1,38,4,827,3,1,4,2,2,1,33,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8506,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8507,1,44,4,528,1,1,3,2,2,1,60,4,2,1,4,4,7625,19383,0,1,13,3,3,0,10,4,2,9,7,1,8,3,1
8508,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8509,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8510,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8511,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8512,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,6,8
8513,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8514,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8515,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8516,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8517,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,4,3,11,3,2,0,7,2,3,5,2,0,1,1,8
8518,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,2,3,15,3,3,1,32,3,3,30,8,12,13,1,8
8519,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8520,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8521,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,4,4,0,9,3,3,9,7,0,7,2,8
8522,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,6,8
8523,1,27,4,608,3,1,2,2,3,1,68,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8524,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8525,2,32,4,1259,3,2,4,2,2,1,60,3,3,5,1,2,7412,6009,1,1,11,3,4,0,9,3,3,9,7,0,7,2,8
8526,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,1,15,4,4,0,10,6,3,7,7,7,7,4,2
8527,1,34,4,678,3,19,3,2,2,1,60,3,3,7,4,4,11159,19373,3,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8528,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8529,1,34,4,678,3,19,3,4,2,1,60,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8530,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8531,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8532,1,34,4,678,3,19,3,2,2,1,60,3,3,7,4,4,11159,19373,3,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8533,1,34,4,678,3,19,3,4,2,1,60,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8534,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,1,15,4,4,0,10,6,3,7,7,7,7,4,2
8535,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,3,18,4,4,1,22,2,3,12,11,1,5,3,2
8536,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,1,17,4,4,2,6,3,3,3,2,0,2,3,2
8537,1,34,4,678,3,19,3,2,2,1,60,3,3,7,4,4,11159,19373,3,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8538,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8539,1,34,4,678,3,19,3,4,2,1,60,3,3,7,4,4,11159,19373,2,1,15,3,4,0,10,6,3,7,7,7,7,4,2
8540,1,32,4,1018,3,3,2,2,3,1,39,3,3,7,4,4,11159,19373,3,1,15,3,4,0,10,6,3,7,7,7,7,4,2
